rank,corpus_lemma,count,per_million,source_id
3076,а-зы·р:хиа-ра́,368,34.1,SRC-010
3077,а-кәҷы́шь,368,34.1,SRC-010
3078,а-ра́дио,368,34.1,SRC-010
3079,а-ӡа́ӡа,368,34.1,SRC-010
3080,а́-нарцә,368,34.1,SRC-010
3081,а-гән·га-ра́,367,34.0,SRC-010
3082,а-ҵа́·ха-ра,367,34.0,SRC-010
3083,а́-д·га-ра,367,34.0,SRC-010
3084,а-р:шь-ра́,366,33.9,SRC-010
3085,а-ҿы́мҭра,366,33.9,SRC-010
3086,а-ҿы́ҩа·ха-ра,366,33.9,SRC-010
3087,а́-ц·ха-ра,366,33.9,SRC-010
3088,а́-ччара,366,33.9,SRC-010
3089,а́-ҳалал,366,33.9,SRC-010
3090,а́а·ҟьа-ра,366,33.9,SRC-010
3091,а́и·в·га-ра,366,33.9,SRC-010
3092,аҧы́за,366,33.9,SRC-010
3093,жәо́хә,366,33.9,SRC-010
3094,Саша,366,33.9,SRC-010
3095,Чачба,366,33.9,SRC-010
3096,а́-л·шь-ра,365,33.9,SRC-010
3097,а́-шьҭа·гыла-ра,365,33.9,SRC-010
3098,Хьыма,365,33.9,SRC-010
3099,а-дамра́,364,33.8,SRC-010
3100,а-зы́·шьҭа-заа-ра,364,33.8,SRC-010
3101,а-мы́ткәма,364,33.8,SRC-010
3102,Андреи,364,33.8,SRC-010
3103,анс,364,33.8,SRC-010
3104,Ачба,364,33.8,SRC-010
3105,а-каза́рма,363,33.7,SRC-010
3106,а-лада́,363,33.7,SRC-010
3107,а-н·ҵ-ра́,363,33.7,SRC-010
3108,а-цәы́мҕ,363,33.7,SRC-010
3109,а́-ва·гьежь-ра,363,33.7,SRC-010
3110,а́-лада,363,33.7,SRC-010
3111,а́-ҟаа-ра,363,33.7,SRC-010
3112,а́-ӡбарҭа,363,33.7,SRC-010
3113,а́иҭ·еи-ра,363,33.7,SRC-010
3114,Артур,363,33.7,SRC-010
3115,жәа́ҩа,363,33.7,SRC-010
3116,а-ерма́н,362,33.6,SRC-010
3117,а-з·а́ан·ха-ра,362,33.6,SRC-010
3118,а-ны́ҟәцаҩ,362,33.6,SRC-010
3119,а-ха·р:ҧа-ра́,362,33.6,SRC-010
3120,а-ха́рхәага,362,33.6,SRC-010
3121,а-ҧы́жәара,362,33.6,SRC-010
3122,а́-дна·гала-ра,362,33.6,SRC-010
3123,Хакәыцә,362,33.6,SRC-010
3124,а-гәарабжьа́ра,361,33.5,SRC-010
3125,а-траге́диа,361,33.5,SRC-010
3126,а-хаҭара́,361,33.5,SRC-010
3127,а-цә·аа-ра́,361,33.5,SRC-010
3128,а-цәы́ӡ,361,33.5,SRC-010
3129,а-ҕьы́чра,361,33.5,SRC-010
3130,а́-лҩаҵә,361,33.5,SRC-010
3131,а́-мшаҧ,361,33.5,SRC-010
3132,а́-р:ҧхьа-ра,361,33.5,SRC-010
3133,еицны́,361,33.5,SRC-010
3134,ибзи́аӡаны,361,33.5,SRC-010
3135,Ҭенгиз,361,33.5,SRC-010
3136,а-з·х·ҟьа-ра́,360,33.4,SRC-010
3137,а-зы·х·ҟьа-ра́,360,33.4,SRC-010
3138,а-иа́шара,360,33.4,SRC-010
3139,а-р:ду-ра́,360,33.4,SRC-010
3140,а-ҧа́ҩ,360,33.4,SRC-010
3141,а́-жәра,360,33.4,SRC-010
3142,а́-иаҳәшьаҧа,360,33.4,SRC-010
3143,а́-ла·хәмар-ра,360,33.4,SRC-010
3144,а́-цкла·ҧш-ра,360,33.4,SRC-010
3145,а́из·а·к-ра,360,33.4,SRC-010
3146,анҵа́,360,33.4,SRC-010
3147,Жәлар Реизара-Апарламент,360,33.4,SRC-010
3148,Кәаҵиа,360,33.4,SRC-010
3149,уаҩҵа́с,360,33.4,SRC-010
3150,а-ны́с,359,33.3,SRC-010
3151,а-х·р:ҵәа-ра́,359,33.3,SRC-010
3152,а-шәхы́мс,359,33.3,SRC-010
3153,а-қьырсиа́н,359,33.3,SRC-010
3154,а-ҩна·гы́ла-заа-ра,359,33.3,SRC-010
3155,а́кака,359,33.3,SRC-010
3156,гәы́шьа,359,33.3,SRC-010
3157,Гәымсҭа,359,33.3,SRC-010
3158,Ҭарҟан,359,33.3,SRC-010
3159,а-з·а́а·на·га-ра,358,33.2,SRC-010
3160,а-ҿы́на·р:ха-ра,358,33.2,SRC-010
3161,а́-чмазаҩ·ха-ра,358,33.2,SRC-010
3162,Хәыҷы,358,33.2,SRC-010
3163,Шьаҳан,358,33.2,SRC-010
3164,а-қәы́лара,357,33.1,SRC-010
3165,а́-ҧха-ра,357,33.1,SRC-010
3166,уахатәи́,357,33.1,SRC-010
3167,ҭауади-аамсҭе́и,357,33.1,SRC-010
3168,а-сҭаршы́н,356,33.0,SRC-010
3169,а́-р:гәбзыҕ-ра,356,33.0,SRC-010
3170,аи́ура,356,33.0,SRC-010
3171,Анатоли,356,33.0,SRC-010
3172,Арушьан,356,33.0,SRC-010
3173,а-импера́тор,355,32.9,SRC-010
3174,а-са́ит,355,32.9,SRC-010
3175,а-ҽ·ӡа-ра́,355,32.9,SRC-010
3176,а-ҿа́·с-ра,355,32.9,SRC-010
3177,а́-қә·р:ӡ-ра,355,32.9,SRC-010
3178,а́цәҳа-ра,355,32.9,SRC-010
3179,аӡәы́заҵәк,355,32.9,SRC-010
3180,есышықәса,355,32.9,SRC-010
3181,Мушьни,355,32.9,SRC-010
3182,убы́сҟан,355,32.9,SRC-010
3183,Шьазина,355,32.9,SRC-010
3184,ҧы́хьа,355,32.9,SRC-010
3185,а-конце́рт,354,32.8,SRC-010
3186,а-кы́л·ҵәа-ра,354,32.8,SRC-010
3187,а-кәады́р-ра,354,32.8,SRC-010
3188,а-цәалашәа́ра,354,32.8,SRC-010
3189,а́-қәцә,354,32.8,SRC-010
3190,иахьа́нӡа,354,32.8,SRC-010
3191,Тариел,354,32.8,SRC-010
3192,убасҟа́тәи,354,32.8,SRC-010
3193,хааны́,354,32.8,SRC-010
3194,а-биуџье́т,353,32.7,SRC-010
3195,а-гәа́ла,353,32.7,SRC-010
3196,а-саара́,353,32.7,SRC-010
3197,а-ҧсаа́,353,32.7,SRC-010
3198,а́рҭмаҟ,353,32.7,SRC-010
3199,дара́-дара,353,32.7,SRC-010
3200,досу́,353,32.7,SRC-010
3201,Константин,353,32.7,SRC-010
3202,Кьарантыхә,353,32.7,SRC-010
3203,Миша,353,32.7,SRC-010
3204,уажәы́гь,353,32.7,SRC-010
3205,·е́иба·р:к-ра,352,32.6,SRC-010
3206,а-шәары́ца-ра,352,32.6,SRC-010
3207,а-ҧсы́баҩ,352,32.6,SRC-010
3208,а́а·р:ҳә-ра,352,32.6,SRC-010
3209,а́и·ҽ·а·д·кыла-ра,352,32.6,SRC-010
3210,Егры,352,32.6,SRC-010
3211,миллио́н,352,32.6,SRC-010
3212,у́сҟатәи,352,32.6,SRC-010
3213,а-з·гәа́ҟ-ра,351,32.6,SRC-010
3214,а-па́спорт,351,32.6,SRC-010
3215,а-шәа́рҭара,351,32.6,SRC-010
3216,а-ҭыӡшәа́,351,32.6,SRC-010
3217,Е́сма,351,32.6,SRC-010
3218,Есма,351,32.6,SRC-010
3219,а-ҿа·ҧа-ра́,350,32.5,SRC-010
3220,а́-ҟьашь-ра,350,32.5,SRC-010
3221,ана́ҩсан,350,32.5,SRC-010
3222,Р.,350,32.5,SRC-010
3223,а-бза́зара,349,32.4,SRC-010
3224,а-ли́рикатә,349,32.4,SRC-010
3225,а́-цха,349,32.4,SRC-010
3226,а́иц·к-ра,349,32.4,SRC-010
3227,нанду́,349,32.4,SRC-010
3228,а-зхаҵара́,348,32.3,SRC-010
3229,а-ҭахара́,348,32.3,SRC-010
3230,а́-жәлантә,348,32.3,SRC-010
3231,а́-пҟа-ра,348,32.3,SRC-010
3232,а́-шьа·ҵа-ра,348,32.3,SRC-010
3233,а́ил·иба·каа-ра,348,32.3,SRC-010
3234,аба́зга,348,32.3,SRC-010
3235,аҧҵа́мҭа,348,32.3,SRC-010
3236,Европа,348,32.3,SRC-010
3237,а-каҧда́н,347,32.2,SRC-010
3238,а-гәы́ла-ра,346,32.1,SRC-010
3239,а-х·иа-ра́,346,32.1,SRC-010
3240,а-џьармы́кьа,346,32.1,SRC-010
3241,а-ҳәа́анырцәтәи,346,32.1,SRC-010
3242,а́-гәнаҳа-ра,346,32.1,SRC-010
3243,Алмас,346,32.1,SRC-010
3244,зны́-зынлагьы,346,32.1,SRC-010
3245,Ҳабыџь,346,32.1,SRC-010
3246,а-уаџьа́ҟ,345,32.0,SRC-010
3247,а́-наа,345,32.0,SRC-010
3248,а́-қәрха-ра,345,32.0,SRC-010
3249,а́и·л·иба·каа-ра,345,32.0,SRC-010
3250,иахәҭо́у,345,32.0,SRC-010
3251,а-фо́рум,344,31.9,SRC-010
3252,а-шы́шкамс,344,31.9,SRC-010
3253,а-ӡҭ-ра́,344,31.9,SRC-010
3254,а́иба·га-ра,344,31.9,SRC-010
3255,а́илга,344,31.9,SRC-010
3256,акры́,344,31.9,SRC-010
3257,ее,344,31.9,SRC-010
3258,ҭага́лан,344,31.9,SRC-010
3259,а-зы́·раз-заа-ра,343,31.8,SRC-010
3260,а-рҕәҕәара́,343,31.8,SRC-010
3261,а-са́ба,343,31.8,SRC-010
3262,а-цәаакы́ра,343,31.8,SRC-010
3263,а-ҭы·р:га-ра́,343,31.8,SRC-010
3264,а́-нка·жь-ра,343,31.8,SRC-010
3265,а́ила·у-ра,343,31.8,SRC-010
3266,џьу́шьҭ,343,31.8,SRC-010
3267,а-ваго́н,342,31.7,SRC-010
3268,а-гәаҵәа́,342,31.7,SRC-010
3269,а-ны́з,342,31.7,SRC-010
3270,а-ҟәы́ҕара,342,31.7,SRC-010
3271,акы́р а́амҭа,342,31.7,SRC-010
3272,анҵа́мҭа,342,31.7,SRC-010
3273,заҟаҩы́,342,31.7,SRC-010
3274,Хабыгә,342,31.7,SRC-010
3275,ҽы́ла,342,31.7,SRC-010
3276,а-са́хьарк,341,31.6,SRC-010
3277,а-фаши́ст,341,31.6,SRC-010
3278,а-ҭәа́,341,31.6,SRC-010
3279,а́амҭазтәи,341,31.6,SRC-010
3280,аба́сгьы,341,31.6,SRC-010
3281,иа́хьарнахыс,341,31.6,SRC-010
3282,а-р:за-ра́,340,31.5,SRC-010
3283,а-раӡны́,340,31.5,SRC-010
3284,а-чана́х,340,31.5,SRC-010
3285,а-қәны́,340,31.5,SRC-010
3286,а́а·ҭрыс-ра,340,31.5,SRC-010
3287,а́и·з·а·к-ра,340,31.5,SRC-010
3288,агәгәа́ҳәа,340,31.5,SRC-010
3289,акаде́миа,340,31.5,SRC-010
3290,а-зы·р:ха-ра́,339,31.4,SRC-010
3291,а-факульте́т,339,31.4,SRC-010
3292,а-хаҭы́ҧан,339,31.4,SRC-010
3293,а-ҕра́,339,31.4,SRC-010
3294,а-ҟәкы́,339,31.4,SRC-010
3295,а-ҿара́,339,31.4,SRC-010
3296,а́-қалақьтәы,339,31.4,SRC-010
3297,а-з·ҧхьа́гәа·ҭа-ра,338,31.3,SRC-010
3298,а-хы́·кәша-ра,338,31.3,SRC-010
3299,а-қьи́а,338,31.3,SRC-010
3300,а́и·цә·мыҕ·ха-ра,338,31.3,SRC-010
3301,а́и·цә·мҕ·ха-ра,338,31.3,SRC-010
3302,а́и·цәы·мҕ·ха-ра,338,31.3,SRC-010
3303,а́ицә·мыҕ·ха-ра,338,31.3,SRC-010
3304,а́ицә·мҕ·ха-ра,338,31.3,SRC-010
3305,Даҭа,338,31.3,SRC-010
3306,Қапба,338,31.3,SRC-010
3307,а-кры́фарҭа,337,31.3,SRC-010
3308,а-медици́натә,337,31.3,SRC-010
3309,а-рестора́н,337,31.3,SRC-010
3310,а́-л·иаа-ра,337,31.3,SRC-010
3311,а́иҧшра·ха-ра,337,31.3,SRC-010
3312,а́иҩызцәа,337,31.3,SRC-010
3313,апре́ль,337,31.3,SRC-010
3314,еи,337,31.3,SRC-010
3315,Николаи,337,31.3,SRC-010
3316,ҳм,337,31.3,SRC-010
3317,а-кала́м,336,31.2,SRC-010
3318,а-персона́ж,336,31.2,SRC-010
3319,а-реда́кциа,336,31.2,SRC-010
3320,а-цха́,336,31.2,SRC-010
3321,а-ча́рҳәара,336,31.2,SRC-010
3322,а-шәы́ра,336,31.2,SRC-010
3323,а-ҽы́·кәаба-ра,336,31.2,SRC-010
3324,а́-қә·р:ха-ра,336,31.2,SRC-010
3325,Хьыкәыр,336,31.2,SRC-010
3326,а-з·аҳа-ра́,335,31.1,SRC-010
3327,а-респу́бликатә,335,31.1,SRC-010
3328,а́-гха-ра,335,31.1,SRC-010
3329,а́-ц·ҳәа-ра,335,31.1,SRC-010
3330,а́-ҧслымӡ,335,31.1,SRC-010
3331,а́бжьара,335,31.1,SRC-010
3332,Риҵа,335,31.1,SRC-010
3333,уа́нӡа,335,31.1,SRC-010
3334,а-хь·ҧш-заа-ра́,334,31.0,SRC-010
3335,а-хәы́цырҭа,334,31.0,SRC-010
3336,а-ҟ-ра́,334,31.0,SRC-010
3337,ала-ма́ла,334,31.0,SRC-010
3338,Мазлоу,334,31.0,SRC-010
3339,нагӡаны́,334,31.0,SRC-010
3340,Уасил,334,31.0,SRC-010
3341,а-бга-ра́,333,30.9,SRC-010
3342,а-на́ва·ла-ра,333,30.9,SRC-010
3343,а-р:а́у-ра,333,30.9,SRC-010
3344,а-уалафахәы́,333,30.9,SRC-010
3345,а-хь·ҧшы́-заа-ра,333,30.9,SRC-010
3346,а-шьаура́,333,30.9,SRC-010
3347,а-ҕра́-заа-ра,333,30.9,SRC-010
3348,а́-лхратә,333,30.9,SRC-010
3349,а́-наҧшҩы,333,30.9,SRC-010
3350,а́-цҧхь,333,30.9,SRC-010
3351,Бзыҧҭа,333,30.9,SRC-010
3352,зны́кымкәа,333,30.9,SRC-010
3353,Қәабзач,333,30.9,SRC-010
3354,а-брига́да,332,30.8,SRC-010
3355,а-з·ҿы·ҭ-ра́,332,30.8,SRC-010
3356,а-ҟәы́ҕа,332,30.8,SRC-010
3357,а-ҳәа́х-ра,332,30.8,SRC-010
3358,а-ҿы́ҵ·ҟьа-ра,332,30.8,SRC-010
3359,а́иҵых,332,30.8,SRC-010
3360,фҩы́,332,30.8,SRC-010
3361,ҩба́-хҧа,332,30.8,SRC-010
3362,а-ха́хә,331,30.7,SRC-010
3363,а-ҭы́ҧан,331,30.7,SRC-010
3364,а-ҳәахьа́,331,30.7,SRC-010
3365,а́-гәаҕьра,331,30.7,SRC-010
3366,аҟәҟәа́ҳәа,331,30.7,SRC-010
3367,зехьы́нџьара,331,30.7,SRC-010
3368,а-бе́иара,330,30.6,SRC-010
3369,а-з·ды́р-ра,330,30.6,SRC-010
3370,а-кьы́ла,330,30.6,SRC-010
3371,а-хы́·р:ҧа-ра,330,30.6,SRC-010
3372,а-цә·а·у-ра́,330,30.6,SRC-010
3373,а-ҿа́·р:шә-ра,330,30.6,SRC-010
3374,уи́нахыс,330,30.6,SRC-010
3375,а-гы́ла,329,30.5,SRC-010
3376,а-ды́рраҭара,329,30.5,SRC-010
3377,а-о́рден,329,30.5,SRC-010
3378,а-цә·а́у-ра,329,30.5,SRC-010
3379,а́-қә·гьежь-ра,329,30.5,SRC-010
3380,ҿы́мҭ,329,30.5,SRC-010
3381,а-жа́нр,328,30.4,SRC-010
3382,а-р:хы́с-ра,328,30.4,SRC-010
3383,а́-г·р:ха-ра,328,30.4,SRC-010
3384,ООН,328,30.4,SRC-010
3385,Сҭампыл,328,30.4,SRC-010
3386,а-мари́,327,30.3,SRC-010
3387,а-фы́мца,327,30.3,SRC-010
3388,а-ҧхасҭа́,327,30.3,SRC-010
3389,а-ҧшьы́шьа,327,30.3,SRC-010
3390,а́-кша-ра,327,30.3,SRC-010
3391,а́-ҧхашьа,327,30.3,SRC-010
3392,а́уразоуроу,327,30.3,SRC-010
3393,а-гәаҧха́ра,326,30.2,SRC-010
3394,а-зы́·қә·ҧа-ра,326,30.2,SRC-010
3395,а-каза́к,326,30.2,SRC-010
3396,а-р:а́а-ра,326,30.2,SRC-010
3397,а-шәа́ҧшь,326,30.2,SRC-010
3398,а-ҵаҵҕәы́,326,30.2,SRC-010
3399,а́-ҧсаа,326,30.2,SRC-010
3400,а́-ӡах-ра,326,30.2,SRC-010
3401,има́ҷымкәа,326,30.2,SRC-010
3402,шаҟаҩы́,326,30.2,SRC-010
3403,а-спортсме́н,325,30.1,SRC-010
3404,а-турни́р,325,30.1,SRC-010
3405,а-ҽ·е́илы·х-ра,325,30.1,SRC-010
3406,а́-ҭыжьра,325,30.1,SRC-010
3407,а́ламҭалаз,325,30.1,SRC-010
3408,Папасқьыр,325,30.1,SRC-010
3409,Қьеҭо,325,30.1,SRC-010
3410,а-сқьала́,324,30.0,SRC-010
3411,а-цә·у-ра́,324,30.0,SRC-010
3412,а-ҧжәа́,324,30.0,SRC-010
3413,а-ҭшәа́,324,30.0,SRC-010
3414,а́-хьымӡҕ·шьа-ра,324,30.0,SRC-010
3415,а-бжьа·гы́ла-заа-ра,323,30.0,SRC-010
3416,а-ры́мӡ,323,30.0,SRC-010
3417,а-са́ан,323,30.0,SRC-010
3418,а-хы́цәқәа,323,30.0,SRC-010
3419,а·ҧы́с-ра,323,30.0,SRC-010
3420,а́-ми,323,30.0,SRC-010
3421,а́-ҷаҧшьа-ра,323,30.0,SRC-010
3422,а́а·р:ҕәҕәа-ра,323,30.0,SRC-010
3423,ажәы́тәан,323,30.0,SRC-010
3424,ккаӡа́,323,30.0,SRC-010
3425,Лад,323,30.0,SRC-010
3426,а-мс-ра́,322,29.9,SRC-010
3427,а-та́та,322,29.9,SRC-010
3428,а-ха́з,322,29.9,SRC-010
3429,а-қәа́цә,322,29.9,SRC-010
3430,а́-ҧшьбатәи,322,29.9,SRC-010
3431,арти́ст,322,29.9,SRC-010
3432,аҳҭны́,322,29.9,SRC-010
3433,иахьазы́,322,29.9,SRC-010
3434,а-ҩы́зара,321,29.8,SRC-010
3435,а-ҭын·ха-ра́,321,29.8,SRC-010
3436,а-ҳәы́нҷа-ра,321,29.8,SRC-010
3437,Гыџь,321,29.8,SRC-010
3438,а-кы́д·ла-ра,320,29.7,SRC-010
3439,а-ласба́,320,29.7,SRC-010
3440,а-сы́ҧса,320,29.7,SRC-010
3441,а-ха́цы·р:к-ра,320,29.7,SRC-010
3442,а-ҧы́р·га-ра,320,29.7,SRC-010
3443,а-ӡахәа́,320,29.7,SRC-010
3444,а́-ды·р:гыла-ра,320,29.7,SRC-010
3445,а́-нахын·ҳә-ра,320,29.7,SRC-010
3446,а́-уадаҩ·ха-ра,320,29.7,SRC-010
3447,а́-шьа·шәала-заа-ра,320,29.7,SRC-010
3448,убы́с,320,29.7,SRC-010
3449,а-баиа́,319,29.6,SRC-010
3450,а-гә·к-ра́,319,29.6,SRC-010
3451,а-жәа́шықәса,319,29.6,SRC-010
3452,а-та́чка,319,29.6,SRC-010
3453,а-ха́·гьежь-ра,319,29.6,SRC-010
3454,а́ил·ау-ра,319,29.6,SRC-010
3455,зқьы́,319,29.6,SRC-010
3456,а-лакы́ҵа,318,29.5,SRC-010
3457,а-хьӡ-аҧша́,318,29.5,SRC-010
3458,а́-шәра,318,29.5,SRC-010
3459,аба́за,318,29.5,SRC-010
3460,Кәыҵниа,318,29.5,SRC-010
3461,мшыбзи́а,318,29.5,SRC-010
3462,а-гәа́ҭатә,317,29.4,SRC-010
3463,а-мҿтәы́,317,29.4,SRC-010
3464,а-п-ра́,317,29.4,SRC-010
3465,а-ҕьа-ра́,317,29.4,SRC-010
3466,а-ӡхы́ҵра,317,29.4,SRC-010
3467,аиҵба́,317,29.4,SRC-010
3468,еиҕьу́,317,29.4,SRC-010
3469,Мариса,317,29.4,SRC-010
3470,Пиотр,317,29.4,SRC-010
3471,а-з·жә-ра́,316,29.3,SRC-010
3472,а-зы·жә-ра́,316,29.3,SRC-010
3473,а-ҩа́·га-ра,316,29.3,SRC-010
3474,а́апк-ра,316,29.3,SRC-010
3475,а́и·ау-ра,316,29.3,SRC-010
3476,аихагы́ла,316,29.3,SRC-010
3477,Никәала,316,29.3,SRC-010
3478,а-ра́ҳа-ра,315,29.2,SRC-010
3479,а-қәы́ршә,315,29.2,SRC-010
3480,а-ҧхасҭа·тә-ра́,315,29.2,SRC-010
3481,а-ҽы́хәа,315,29.2,SRC-010
3482,а́-мш-заа-ра,315,29.2,SRC-010
3483,а́-хәлара,315,29.2,SRC-010
3484,а́и·хь·ӡа-ра,315,29.2,SRC-010
3485,Марҭа,315,29.2,SRC-010
3486,а-р:гәыбзы́ҕ-ра,314,29.1,SRC-010
3487,а-чы́с,314,29.1,SRC-010
3488,а-џьымшьы́,314,29.1,SRC-010
3489,а-ҧсаба́ратә,314,29.1,SRC-010
3490,а́-жә·ҵа-ра,314,29.1,SRC-010
3491,а́-шәаҳа-ра,314,29.1,SRC-010
3492,а́иҿагылара,314,29.1,SRC-010
3493,лабҿаба́,314,29.1,SRC-010
3494,октиа́бр,314,29.1,SRC-010
3495,а-гәы́л·с-ра,313,29.0,SRC-010
3496,а-даа́н·ха-ра,313,29.0,SRC-010
3497,а-ма́ҷҩ-заа-ра,313,29.0,SRC-010
3498,а́·шьапк-ра,313,29.0,SRC-010
3499,а́ила·шәа-ра,313,29.0,SRC-010
3500,Нарџьхьоу,313,29.0,SRC-010
3501,а-кри́тика,312,28.9,SRC-010
3502,а-те́кст,312,28.9,SRC-010
3503,а́-бжьа·га-ра,312,28.9,SRC-010
3504,а́-мшцәгьа,312,28.9,SRC-010
3505,а́жәаҳәара,312,28.9,SRC-010
3506,а́и·ҽ·а·қә·к-ра,312,28.9,SRC-010
3507,а́иба·р:хха-ра,312,28.9,SRC-010
3508,а́илыргара,312,28.9,SRC-010
3509,ажәжәа́ҳәа,312,28.9,SRC-010
3510,Саҭанеи Гәашьа,312,28.9,SRC-010
3511,убы́рҭ,312,28.9,SRC-010
3512,а-кны́·х-ра,311,28.8,SRC-010
3513,а́-бжь·га-ра,311,28.8,SRC-010
3514,а́-шаҳаҭра,311,28.8,SRC-010
3515,а́и·л·ҵ-ра,311,28.8,SRC-010
3516,Витали,311,28.8,SRC-010
3517,Лыхны,311,28.8,SRC-010
3518,шьоукы́-шьоук,311,28.8,SRC-010
3519,а-гәа́раҭа,310,28.7,SRC-010
3520,а-р:ма́ҷ-ра,310,28.7,SRC-010
3521,а-ҭауба́,310,28.7,SRC-010
3522,а-ҽ·а́·д·кыла-ра,310,28.7,SRC-010
3523,а́-лага,310,28.7,SRC-010
3524,а́иқәшьшьы,310,28.7,SRC-010
3525,а́рҭ-ра,310,28.7,SRC-010
3526,агьы́рҭ,310,28.7,SRC-010
3527,алама́ла,310,28.7,SRC-010
3528,ҵыхәаҧҵәа́ра,310,28.7,SRC-010
3529,а-кы́д·ҟьа-ра,309,28.7,SRC-010
3530,а́-д·р:гыла-ра,309,28.7,SRC-010
3531,а́илага,309,28.7,SRC-010
3532,абна́хь,309,28.7,SRC-010
3533,Бганба,309,28.7,SRC-010
3534,Иаш,309,28.7,SRC-010
3535,а-дашьма́,308,28.6,SRC-010
3536,а-хьӡы́=ҧша́,308,28.6,SRC-010
3537,а-ҭы́шәын·тәала-ра,308,28.6,SRC-010
3538,а́-хьӡ=ҧша́,308,28.6,SRC-010
3539,а́-цәашь,308,28.6,SRC-010
3540,наҟ-на́ҟ,308,28.6,SRC-010
3541,уа́анӡагьы,308,28.6,SRC-010
3542,а-жьгьери́,307,28.5,SRC-010
3543,а-ны́·га-ра,307,28.5,SRC-010
3544,а-ҽы́ҩ,307,28.5,SRC-010
3545,а́ицәа·ха-ра,307,28.5,SRC-010
3546,Исмил,307,28.5,SRC-010
3547,а-сы́·ха-ра,306,28.4,SRC-010
3548,а-ца́шьа,306,28.4,SRC-010
3549,а-ҽу́ардын,306,28.4,SRC-010
3550,а-ҿы́цәаа-ра,306,28.4,SRC-010
3551,а́-бжара,306,28.4,SRC-010
3552,а́-қә·р:гәыҕ-ра,306,28.4,SRC-010
3553,Ҧсоу,306,28.4,SRC-010
3554,а-большеви́к,305,28.3,SRC-010
3555,а-ҭы́·р:с-ра,305,28.3,SRC-010
3556,а-ҿы́·ҧш-ра,305,28.3,SRC-010
3557,а́-ҟамзаара,305,28.3,SRC-010
3558,а́-ҧсыжра,305,28.3,SRC-010
3559,а-ҭуџьа́р,304,28.2,SRC-010
3560,а́-ва·тәа-ра,304,28.2,SRC-010
3561,а́-қә·ршә-ра,304,28.2,SRC-010
3562,а́-ҵа·тәа-ра,304,28.2,SRC-010
3563,а́иҭашьақәыргылара,304,28.2,SRC-010
3564,жәытәна́тә,304,28.2,SRC-010
3565,Иалса,304,28.2,SRC-010
3566,а-з·гәышь-ра́,303,28.1,SRC-010
3567,а-шәра́,303,28.1,SRC-010
3568,а-ҿы́ҵ·шәа-ра,303,28.1,SRC-010
3569,а́-р:цәгьа-ра,303,28.1,SRC-010
3570,а́-хьа,303,28.1,SRC-010
3571,а́и·л·га-заа-ра,303,28.1,SRC-010
3572,а́има-заа-ра,303,28.1,SRC-010
3573,а́иц·а·к-ра,303,28.1,SRC-010
3574,К.,303,28.1,SRC-010
3575,февра́ль,303,28.1,SRC-010
3576,а-бо́мба,302,28.0,SRC-010
3577,а-мпы́ҵ·ҟьа-ра,302,28.0,SRC-010
3578,а-ҧса·ха-ра́,302,28.0,SRC-010
3579,а-ҭоуры́хҩҩы,302,28.0,SRC-010
3580,а́-р:ҵәаа-ра,302,28.0,SRC-010
3581,а́-ц·ааи-ра,302,28.0,SRC-010
3582,а́-шьҭамҭа,302,28.0,SRC-010
3583,а́-қәыҕәҕәара,302,28.0,SRC-010
3584,Елисо,302,28.0,SRC-010
3585,есқьынгьы́,302,28.0,SRC-010
3586,ҽаӡәы́,302,28.0,SRC-010
3587,а-ку́рс,301,27.9,SRC-010
3588,а-кы́ны,301,27.9,SRC-010
3589,а-тәа́ра,301,27.9,SRC-010
3590,а-ха́·шәала-ра,301,27.9,SRC-010
3591,а-ҵәҵәа́,301,27.9,SRC-010
3592,а́и·зы·н·ха-ра,301,27.9,SRC-010
3593,а́и·қәҿы·ҭ-ра,301,27.9,SRC-010
3594,Адица,301,27.9,SRC-010
3595,ама́рџьа,301,27.9,SRC-010
3596,Мықә,301,27.9,SRC-010
3597,ҧшьба́,301,27.9,SRC-010
3598,а-гәазы́ҳәара,300,27.8,SRC-010
3599,а-ҭа́·жь-заа-ра,300,27.8,SRC-010
3600,а́-наара,300,27.8,SRC-010
3601,а́-цламҳәа,300,27.8,SRC-010
3602,а́илаха-заа-ра,300,27.8,SRC-010
3603,а́иҩхаа,300,27.8,SRC-010
